0 val 1:10.98923397064209 | 2:9.885680198669434
10332 train 1:-3.601125955581665 | 2:-4.507230758666992
10333 train 1:-3.590052604675293 | 2:-4.572877883911133
10334 train 1:-3.538099765777588 | 2:-4.530712127685547
10335 train 1:-3.6665501594543457 | 2:-4.610640525817871
10336 train 1:-3.5893192291259766 | 2:-4.511007308959961
10337 train 1:-3.6469826698303223 | 2:-4.592739582061768
10338 train 1:-3.6083831787109375 | 2:-4.614433288574219
10339 train 1:-3.6240274906158447 | 2:-4.536592960357666
10340 train 1:-3.5724072456359863 | 2:-4.517030715942383
10341 train 1:-3.7446136474609375 | 2:-4.750276565551758
10342 train 1:-3.8334569931030273 | 2:-4.809848308563232
10343 train 1:-3.7809982299804688 | 2:-4.777990818023682
10344 train 1:-3.6185739040374756 | 2:-4.622748374938965
10345 train 1:-3.471869468688965 | 2:-4.449885368347168
10346 train 1:-3.4818577766418457 | 2:-4.437024116516113
10347 train 1:-3.5049057006835938 | 2:-4.4886474609375
10348 train 1:-3.8741793632507324 | 2:-4.85024881362915
10349 train 1:-3.7196104526519775 | 2:-4.704350471496582
10350 train 1:-3.5275063514709473 | 2:-4.515231132507324
10351 train 1:-4.299947261810303 | 2:-5.272737503051758
10352 train 1:-3.776406764984131 | 2:-4.696470260620117
10353 train 1:-3.5952401161193848 | 2:-4.543129920959473
10354 train 1:-3.5966475009918213 | 2:-4.564517974853516
10355 train 1:-3.745762825012207 | 2:-4.682188034057617
10356 train 1:-3.6659340858459473 | 2:-4.644625663757324
10357 train 1:-3.816922426223755 | 2:-4.793035507202148
10358 train 1:-3.711754322052002 | 2:-4.685183048248291
10359 train 1:-3.8453805446624756 | 2:-4.767309188842773
10360 train 1:-3.530294895172119 | 2:-4.4678544998168945
10361 train 1:-3.5117082595825195 | 2:-4.489198684692383
10362 train 1:-3.574920892715454 | 2:-4.5398054122924805
10363 train 1:-3.7680232524871826 | 2:-4.768146991729736
10364 train 1:-3.6155900955200195 | 2:-4.597385406494141
10365 train 1:-3.6661269664764404 | 2:-4.678991317749023
10366 train 1:-3.4996511936187744 | 2:-4.443161964416504
10367 train 1:-3.6487605571746826 | 2:-4.631508827209473
10368 train 1:-3.5023841857910156 | 2:-4.4587016105651855
10369 train 1:-3.649151086807251 | 2:-4.655179977416992
10370 train 1:-3.489816665649414 | 2:-4.442956924438477
10371 train 1:-3.4740540981292725 | 2:-4.427767753601074
10372 train 1:-3.711298942565918 | 2:-4.676081657409668
10373 train 1:-3.6698055267333984 | 2:-4.666406631469727
10374 train 1:-3.4973082542419434 | 2:-4.384310722351074
10375 train 1:-3.543210983276367 | 2:-4.502669334411621
10376 train 1:-3.713218927383423 | 2:-4.656408309936523
10377 train 1:-3.5456318855285645 | 2:-4.595002174377441
10378 train 1:-3.7485451698303223 | 2:-4.7118754386901855
10379 train 1:-3.665114402770996 | 2:-4.647857189178467
10380 train 1:-3.75227689743042 | 2:-4.7320733070373535
10381 train 1:-3.849984884262085 | 2:-4.825984954833984
10382 train 1:-3.676870822906494 | 2:-4.672320365905762
10383 train 1:-3.706526041030884 | 2:-4.725295066833496
10384 train 1:-3.66460919380188 | 2:-4.662267684936523
10385 train 1:-3.8717257976531982 | 2:-4.799945831298828
10386 train 1:-3.8333067893981934 | 2:-4.739814281463623
10387 train 1:-4.357183933258057 | 2:-5.294147968292236
10388 train 1:-3.696463108062744 | 2:-4.645676136016846
10389 train 1:-3.6490840911865234 | 2:-4.6305646896362305
10390 train 1:-3.8319311141967773 | 2:-4.800691604614258
10391 train 1:-3.829444169998169 | 2:-4.7949981689453125
10392 train 1:-3.7356982231140137 | 2:-4.733691692352295
10393 train 1:-3.675635814666748 | 2:-4.666661262512207
10394 train 1:-3.5487582683563232 | 2:-4.636876106262207
10395 train 1:-3.727447032928467 | 2:-4.710360050201416
10396 train 1:-3.696291446685791 | 2:-4.668229103088379
10397 train 1:-3.6820731163024902 | 2:-4.6565632820129395
10398 train 1:-3.6692776679992676 | 2:-4.65550422668457
10399 train 1:-3.5683600902557373 | 2:-4.554500579833984
10400 train 1:-3.6222894191741943 | 2:-4.584165573120117
10401 train 1:-3.62585186958313 | 2:-4.61834716796875
10402 train 1:-3.8519768714904785 | 2:-4.842528343200684
10403 train 1:-3.561555862426758 | 2:-4.545258045196533
10404 train 1:-3.865363359451294 | 2:-4.80991268157959
10405 train 1:-3.75131893157959 | 2:-4.746066093444824
10406 train 1:-3.6427974700927734 | 2:-4.604069709777832
10407 train 1:-3.734874725341797 | 2:-4.717113018035889
10408 train 1:-3.720473051071167 | 2:-4.7416534423828125
10409 train 1:-3.8303427696228027 | 2:-4.8166399002075195
10410 train 1:-3.9366209506988525 | 2:-4.843469619750977
10411 train 1:-3.7233972549438477 | 2:-4.677990913391113
10412 train 1:-4.01506233215332 | 2:-4.97216272354126
10413 train 1:-3.521609306335449 | 2:-4.517099857330322
10414 train 1:-3.7893612384796143 | 2:-4.849030494689941
10415 train 1:-3.8438801765441895 | 2:-4.859494209289551
10416 train 1:-3.5762696266174316 | 2:-4.5653910636901855
10417 train 1:-3.7083401679992676 | 2:-4.729649066925049
10418 train 1:-3.6153109073638916 | 2:-4.56585168838501
10419 train 1:-3.737658977508545 | 2:-4.709794998168945
10420 train 1:-3.752955198287964 | 2:-4.721713066101074
10421 train 1:-3.547708749771118 | 2:-4.5389838218688965
10422 train 1:-3.761679172515869 | 2:-4.778825759887695
10423 train 1:-3.5018351078033447 | 2:-4.479333877563477
10424 train 1:-3.6993470191955566 | 2:-4.676665306091309
10425 train 1:-3.625457763671875 | 2:-4.628757476806641
10426 train 1:-3.8880157470703125 | 2:-4.821465492248535
10427 train 1:-3.789390802383423 | 2:-4.783125400543213
10428 train 1:-3.574676990509033 | 2:-4.526185989379883
10429 train 1:-3.759101390838623 | 2:-4.717451572418213
10430 train 1:-3.9648513793945312 | 2:-4.969821453094482
10431 train 1:-3.7879395484924316 | 2:-4.763382911682129
10432 train 1:-3.469907283782959 | 2:-4.318367958068848
10433 train 1:-3.5263748168945312 | 2:-4.514382839202881
10434 train 1:-3.7957468032836914 | 2:-4.746877670288086
10435 train 1:-3.6725668907165527 | 2:-4.648538589477539
10436 train 1:-3.7550697326660156 | 2:-4.724706649780273
10437 train 1:-3.5226516723632812 | 2:-4.505401134490967
10438 train 1:-3.650482654571533 | 2:-4.664546012878418
10439 train 1:-3.6354031562805176 | 2:-4.60972785949707
10440 train 1:-3.840291976928711 | 2:-4.7841267585754395
10441 train 1:-3.5569138526916504 | 2:-4.577884674072266
10442 train 1:-3.6147265434265137 | 2:-4.659702301025391
10443 train 1:-3.7595481872558594 | 2:-4.773954391479492
10444 train 1:-3.6641931533813477 | 2:-4.607876777648926
10445 train 1:-3.7994089126586914 | 2:-4.801733016967773
10446 train 1:-3.7404041290283203 | 2:-4.746514320373535
10447 train 1:-3.709977149963379 | 2:-4.706804275512695
10448 train 1:-3.9345664978027344 | 2:-4.853890895843506
10449 train 1:-3.6341779232025146 | 2:-4.586893081665039
10450 train 1:-3.6978158950805664 | 2:-4.7254252433776855
10451 train 1:-3.740906000137329 | 2:-4.739137649536133
10452 train 1:-3.776885986328125 | 2:-4.743373870849609
10453 train 1:-3.7976832389831543 | 2:-4.775452136993408
10454 train 1:-3.9094839096069336 | 2:-4.920708656311035
10455 train 1:-3.6417059898376465 | 2:-4.570699691772461
10456 train 1:-3.598836898803711 | 2:-4.532220840454102
10457 train 1:-3.723361015319824 | 2:-4.720980644226074
10458 train 1:-3.8045520782470703 | 2:-4.744740009307861
10459 train 1:-4.663028717041016 | 2:-5.6217041015625
10460 train 1:-3.7410974502563477 | 2:-4.690903663635254
10461 train 1:-3.6049861907958984 | 2:-4.58322811126709
10462 train 1:-3.7221617698669434 | 2:-4.724864959716797
10463 train 1:-3.6593871116638184 | 2:-4.655247211456299
10464 train 1:-3.7748403549194336 | 2:-4.771488666534424
10465 train 1:-3.672945976257324 | 2:-4.610691547393799
10466 train 1:-3.609862804412842 | 2:-4.553567886352539
10467 train 1:-3.6746912002563477 | 2:-4.653835296630859
10468 train 1:-3.698843479156494 | 2:-4.694646835327148
10469 train 1:-3.942685127258301 | 2:-4.974431991577148
10470 train 1:-3.706263780593872 | 2:-4.667664051055908
10471 train 1:-3.628171443939209 | 2:-4.586554527282715
10472 train 1:-3.776024580001831 | 2:-4.702230453491211
10473 train 1:-3.764678716659546 | 2:-4.7290754318237305
10474 train 1:-3.6720738410949707 | 2:-4.666537761688232
10475 train 1:-4.018805503845215 | 2:-4.961419105529785
10476 train 1:-3.752824544906616 | 2:-4.7162580490112305
10477 train 1:-3.734832763671875 | 2:-4.734452247619629
10478 train 1:-3.6732068061828613 | 2:-4.655706405639648
10479 train 1:-3.7077739238739014 | 2:-4.712499618530273
10480 train 1:-3.920074462890625 | 2:-4.934308052062988
10481 train 1:-3.6321640014648438 | 2:-4.539562225341797
10482 train 1:-3.8808228969573975 | 2:-4.838229179382324
10483 train 1:-3.6983225345611572 | 2:-4.693963050842285
10484 train 1:-3.557568073272705 | 2:-4.527756690979004
10485 train 1:-3.8769164085388184 | 2:-4.85821533203125
10486 train 1:-3.749325752258301 | 2:-4.693299770355225
10487 train 1:-3.9379265308380127 | 2:-4.882510185241699
10488 train 1:-3.6195321083068848 | 2:-4.584725379943848
10489 train 1:-3.6400022506713867 | 2:-4.587313652038574
10490 train 1:-3.8900794982910156 | 2:-4.825660705566406
10491 train 1:-3.788412570953369 | 2:-4.713240146636963
10492 train 1:-3.747631549835205 | 2:-4.726175308227539
10493 train 1:-3.6787359714508057 | 2:-4.754631042480469
10494 train 1:-3.7381012439727783 | 2:-4.720926284790039
10495 train 1:-3.6957521438598633 | 2:-4.688077449798584
10496 train 1:-3.6174025535583496 | 2:-4.5769453048706055
10497 train 1:-3.768125295639038 | 2:-4.718526840209961
10498 train 1:-3.440610885620117 | 2:-4.422433853149414
10499 train 1:-3.5993103981018066 | 2:-4.615400314331055
10500 val 1:3.626699447631836 | 2:4.561376094818115
10500 train 1:-3.4838247299194336 | 2:-4.456172943115234
10501 train 1:-3.5366897583007812 | 2:-4.51447868347168
10502 train 1:-3.7183914184570312 | 2:-4.747515678405762
10503 train 1:-3.75020170211792 | 2:-4.740550994873047
10504 train 1:-3.7271716594696045 | 2:-4.70259428024292
10505 train 1:-3.5266637802124023 | 2:-4.5012969970703125
10506 train 1:-3.470731258392334 | 2:-4.3791823387146
10507 train 1:-3.5077054500579834 | 2:-4.495070457458496
10508 train 1:-3.7725532054901123 | 2:-4.751509666442871
10509 train 1:-3.6691527366638184 | 2:-4.6283674240112305
10510 train 1:-3.538665533065796 | 2:-4.485299110412598
10511 train 1:-3.6471362113952637 | 2:-4.629260063171387
10512 train 1:-3.7977616786956787 | 2:-4.820136547088623
10513 train 1:-3.6190390586853027 | 2:-4.541435241699219
10514 train 1:-3.6158344745635986 | 2:-4.638740539550781
10515 train 1:-3.760310649871826 | 2:-4.743762016296387
10516 train 1:-3.8058152198791504 | 2:-4.813607692718506
10517 train 1:-3.655660390853882 | 2:-4.659905433654785
10518 train 1:-3.7379531860351562 | 2:-4.671896457672119
10519 train 1:-3.760468006134033 | 2:-4.692296981811523
10520 train 1:-3.7204198837280273 | 2:-4.644737243652344
10521 train 1:-3.6535048484802246 | 2:-4.636110305786133
10522 train 1:-3.5797624588012695 | 2:-4.558690071105957
10523 train 1:-3.8379359245300293 | 2:-4.805641174316406
10524 train 1:-3.737945318222046 | 2:-4.6749267578125
10525 train 1:-3.703756332397461 | 2:-4.710432052612305
10526 train 1:-3.713186740875244 | 2:-4.721337795257568
10527 train 1:-3.6168103218078613 | 2:-4.602286338806152
10528 train 1:-3.7366042137145996 | 2:-4.601558208465576
10529 train 1:-3.7689990997314453 | 2:-4.709392547607422
10530 train 1:-3.638453483581543 | 2:-4.624471187591553
10531 train 1:-3.6710548400878906 | 2:-4.648313522338867
10532 train 1:-3.622934341430664 | 2:-4.576457500457764
10533 train 1:-3.7738871574401855 | 2:-4.731507301330566
10534 train 1:-3.310507297515869 | 2:-4.0967864990234375
10535 train 1:-3.721858024597168 | 2:-4.752077579498291
10536 train 1:-3.8834404945373535 | 2:-4.781935691833496
10537 train 1:-3.6914172172546387 | 2:-4.669670581817627
10538 train 1:-3.5505824089050293 | 2:-4.52708101272583
10539 train 1:-3.815854072570801 | 2:-4.769338607788086
10540 train 1:-3.624854803085327 | 2:-4.61246919631958
10541 train 1:-3.5606820583343506 | 2:-4.5415544509887695
10542 train 1:-3.512852907180786 | 2:-4.458670139312744
10543 train 1:-3.5206167697906494 | 2:-4.454597473144531
10544 train 1:-3.6902852058410645 | 2:-4.703078746795654
10545 train 1:-3.460371971130371 | 2:-4.456577301025391
10546 train 1:-3.482179880142212 | 2:-4.445294380187988
10547 train 1:-3.6587114334106445 | 2:-4.619379043579102
10548 train 1:-3.953533172607422 | 2:-5.011967658996582
10549 train 1:-3.736445903778076 | 2:-4.755444526672363
10550 train 1:-3.549650192260742 | 2:-4.482208728790283
10551 train 1:-3.62422513961792 | 2:-4.5981035232543945
10552 train 1:-3.587218761444092 | 2:-4.508245944976807
10553 train 1:-3.759063243865967 | 2:-4.6982903480529785
10554 train 1:-4.276488304138184 | 2:-5.231492042541504
10555 train 1:-3.6186792850494385 | 2:-4.5753278732299805
10556 train 1:-3.867854595184326 | 2:-4.861828804016113
10557 train 1:-3.604813575744629 | 2:-4.572461128234863
10558 train 1:-3.5061070919036865 | 2:-4.485478401184082
10559 train 1:-3.738490581512451 | 2:-4.694688320159912
10560 train 1:-3.6018927097320557 | 2:-4.560023307800293
10561 train 1:-3.7140536308288574 | 2:-4.739446640014648
10562 train 1:-3.5575318336486816 | 2:-4.51632833480835
10563 train 1:-3.9910318851470947 | 2:-4.961795806884766
10564 train 1:-3.8044395446777344 | 2:-4.72562313079834
10565 train 1:-3.540656089782715 | 2:-4.553584098815918
10566 train 1:-3.6685566902160645 | 2:-4.641202926635742
10567 train 1:-3.8457021713256836 | 2:-4.850743293762207
10568 train 1:-3.64863657951355 | 2:-4.615900993347168
10569 train 1:-3.6074886322021484 | 2:-4.593764781951904
10570 train 1:-3.757780075073242 | 2:-4.701155662536621
10571 train 1:-3.685181140899658 | 2:-4.650232315063477
10572 train 1:-3.6427407264709473 | 2:-4.579115867614746
10573 train 1:-3.8408851623535156 | 2:-4.826955795288086
10574 train 1:-3.9556732177734375 | 2:-4.921946048736572
10575 train 1:-3.757699489593506 | 2:-4.798663139343262
10576 train 1:-3.5224194526672363 | 2:-4.555804252624512
10577 train 1:-3.6563172340393066 | 2:-4.6506195068359375
10578 train 1:-3.6524667739868164 | 2:-4.650321006774902
10579 train 1:-3.562255382537842 | 2:-4.477931976318359
10580 train 1:-3.7608680725097656 | 2:-4.792428970336914
10581 train 1:-3.668302536010742 | 2:-4.64623498916626
10582 train 1:-3.4386351108551025 | 2:-4.391971588134766
10583 train 1:-3.594160556793213 | 2:-4.597943305969238
10584 train 1:-3.6448965072631836 | 2:-4.640875816345215
10585 train 1:-3.626405954360962 | 2:-4.589237689971924
10586 train 1:-3.795651912689209 | 2:-4.813415050506592
10587 train 1:-3.729889392852783 | 2:-4.696266174316406
10588 train 1:-3.9240589141845703 | 2:-4.85321044921875
10589 train 1:-3.7869372367858887 | 2:-4.823757648468018
10590 train 1:-3.614398241043091 | 2:-4.604126930236816
10591 train 1:-3.564706563949585 | 2:-4.600766658782959
10592 train 1:-3.310467481613159 | 2:-4.277980804443359
10593 train 1:-3.637265682220459 | 2:-4.639348030090332
10594 train 1:-3.7277135848999023 | 2:-4.734017848968506
10595 train 1:-3.5568997859954834 | 2:-4.529899597167969
10596 train 1:-3.728797197341919 | 2:-4.7147626876831055
10597 train 1:-3.5165929794311523 | 2:-4.499999046325684
10598 train 1:-3.763969898223877 | 2:-4.732995986938477
10599 train 1:-3.5276050567626953 | 2:-4.492100715637207
10600 train 1:-3.7437744140625 | 2:-4.731022357940674
10601 train 1:-3.6713619232177734 | 2:-4.63715934753418
10602 train 1:-3.965235948562622 | 2:-4.901078224182129
10603 train 1:-3.613938808441162 | 2:-4.542537689208984
10604 train 1:-3.612961530685425 | 2:-4.581006050109863
10605 train 1:-3.7920596599578857 | 2:-4.782809734344482
10606 train 1:-3.6067967414855957 | 2:-4.606616020202637
10607 train 1:-3.494189739227295 | 2:-4.439708232879639
10608 train 1:-3.536746025085449 | 2:-4.515459060668945
10609 train 1:-3.770902395248413 | 2:-4.695917129516602
10610 train 1:-3.638368844985962 | 2:-4.566250324249268
10611 train 1:-3.690412759780884 | 2:-4.6811604499816895
10612 train 1:-3.510652542114258 | 2:-4.475865840911865
10613 train 1:-3.6578574180603027 | 2:-4.661210060119629
10614 train 1:-3.4560351371765137 | 2:-4.363614082336426
10615 train 1:-3.7182836532592773 | 2:-4.690149307250977
10616 train 1:-3.5200867652893066 | 2:-4.500892639160156
10617 train 1:-3.7859740257263184 | 2:-4.7375264167785645
10618 train 1:-3.575000286102295 | 2:-4.58876895904541
10619 train 1:-3.8229548931121826 | 2:-4.833974838256836
10620 train 1:-3.7404723167419434 | 2:-4.721963882446289
10621 train 1:-3.5337634086608887 | 2:-4.4819841384887695
10622 train 1:-3.5274176597595215 | 2:-4.462366104125977
10623 train 1:-3.9465227127075195 | 2:-4.947331428527832
10624 train 1:-3.5901923179626465 | 2:-4.533289909362793
10625 train 1:-3.580231189727783 | 2:-4.493929862976074
10626 train 1:-3.817655086517334 | 2:-4.89445161819458
10627 train 1:-3.732630729675293 | 2:-4.688249588012695
10628 train 1:-4.221532821655273 | 2:-5.243823528289795
10629 train 1:-3.7555644512176514 | 2:-4.732267379760742
10630 train 1:-3.5715270042419434 | 2:-4.557129859924316
10631 train 1:-3.7420198917388916 | 2:-4.712955474853516
10632 train 1:-3.6881628036499023 | 2:-4.7112860679626465
10633 train 1:-3.640704870223999 | 2:-4.637805938720703
10634 train 1:-3.517026424407959 | 2:-4.470617771148682
10635 train 1:-3.758829355239868 | 2:-4.74824333190918
10636 train 1:-3.729313373565674 | 2:-4.706615447998047
10637 train 1:-3.659581184387207 | 2:-4.597227096557617
10638 train 1:-3.574453353881836 | 2:-4.507376670837402
10639 train 1:-3.6362483501434326 | 2:-4.626251220703125
10640 train 1:-3.605036497116089 | 2:-4.623961448669434
10641 train 1:-3.7017900943756104 | 2:-4.648995399475098
10642 train 1:-3.8202719688415527 | 2:-4.8103437423706055
10643 train 1:-3.6482977867126465 | 2:-4.582117080688477
10644 train 1:-3.8017032146453857 | 2:-4.799493789672852
10645 train 1:-3.6905903816223145 | 2:-4.6799774169921875
10646 train 1:-3.632934093475342 | 2:-4.568123817443848
10647 train 1:-3.642632484436035 | 2:-4.661318302154541
10648 train 1:-3.6662869453430176 | 2:-4.633539199829102
10649 train 1:-3.75050687789917 | 2:-4.727027893066406
10650 train 1:-3.7568907737731934 | 2:-4.702975273132324
10651 train 1:-3.55241060256958 | 2:-4.565749168395996
10652 train 1:-3.336761474609375 | 2:-4.307465553283691
10653 train 1:-3.741474151611328 | 2:-4.710829734802246
10654 train 1:-3.609097957611084 | 2:-4.5985212326049805
10655 train 1:-3.710287570953369 | 2:-4.678162574768066
10656 train 1:-3.7295305728912354 | 2:-4.762888431549072
10657 train 1:-3.746340274810791 | 2:-4.738095283508301
10658 train 1:-3.734316349029541 | 2:-4.761985778808594
10659 train 1:-3.2611165046691895 | 2:-4.210467338562012
10660 train 1:-3.5559918880462646 | 2:-4.544389724731445
10661 train 1:-3.6678786277770996 | 2:-4.655250549316406
10662 train 1:-3.6510019302368164 | 2:-4.680133819580078
10663 train 1:-3.9550979137420654 | 2:-4.993465423583984
10664 train 1:-3.681047201156616 | 2:-4.714613914489746
10665 train 1:-3.620159149169922 | 2:-4.5690507888793945
10666 train 1:-3.6857590675354004 | 2:-4.646241188049316
10667 train 1:-3.8917622566223145 | 2:-4.8786702156066895
10668 train 1:-4.023103713989258 | 2:-4.982255458831787
10669 train 1:-3.886399030685425 | 2:-4.841803550720215
10670 train 1:-3.820343017578125 | 2:-4.790713787078857
10671 train 1:-3.5196917057037354 | 2:-4.493053913116455
10672 train 1:-3.3850786685943604 | 2:-4.309567451477051
10673 train 1:-4.01488733291626 | 2:-4.97304630279541
10674 train 1:-3.630160093307495 | 2:-4.629347324371338
10675 train 1:-4.003171920776367 | 2:-5.046114921569824
10676 train 1:-3.4740309715270996 | 2:-4.446329116821289
10677 train 1:-3.7288742065429688 | 2:-4.695718765258789
10678 train 1:-3.6924188137054443 | 2:-4.693114280700684
10679 train 1:-3.730573892593384 | 2:-4.735112190246582
10680 train 1:-3.609811782836914 | 2:-4.611799240112305
10681 train 1:-3.7047178745269775 | 2:-4.722225189208984
10682 train 1:-3.7074661254882812 | 2:-4.6835408210754395
10683 train 1:-3.528945207595825 | 2:-4.453356742858887
10684 train 1:-3.7706375122070312 | 2:-4.7862701416015625
10685 train 1:-3.743727684020996 | 2:-4.719728469848633
10686 train 1:-3.665663480758667 | 2:-4.650396347045898
10687 train 1:-3.568154811859131 | 2:-4.552809715270996
10688 train 1:-3.7377772331237793 | 2:-4.748689651489258
10689 train 1:-3.6486897468566895 | 2:-4.600008010864258
10690 train 1:-3.690812587738037 | 2:-4.684752941131592
10691 train 1:-3.57080078125 | 2:-4.531832695007324
10692 train 1:-3.767770767211914 | 2:-4.762722969055176
10693 train 1:-3.491874933242798 | 2:-4.511791229248047
10694 train 1:-3.789111852645874 | 2:-4.815478324890137
10695 train 1:-3.897202491760254 | 2:-4.772435188293457
10696 train 1:-3.772711992263794 | 2:-4.775157928466797
10697 train 1:-3.576507568359375 | 2:-4.514026165008545
10698 train 1:-3.818023920059204 | 2:-4.796812057495117
10699 train 1:-3.571469783782959 | 2:-4.5463104248046875
10700 train 1:-3.641645908355713 | 2:-4.622798919677734
10701 train 1:-3.7115254402160645 | 2:-4.698349952697754
10702 train 1:-3.7418417930603027 | 2:-4.632937908172607
10703 train 1:-3.5771291255950928 | 2:-4.571707248687744
10704 train 1:-3.5810422897338867 | 2:-4.6214189529418945
10705 train 1:-3.473651885986328 | 2:-4.456287384033203
10706 train 1:-3.6679162979125977 | 2:-4.658954620361328
10707 train 1:-3.5522468090057373 | 2:-4.438729286193848
10708 train 1:-3.7860560417175293 | 2:-4.7811760902404785
10709 train 1:-3.627178907394409 | 2:-4.57465124130249
10710 train 1:-3.5609755516052246 | 2:-4.509371280670166
10711 train 1:-3.5728816986083984 | 2:-4.525863170623779
10712 train 1:-3.6624081134796143 | 2:-4.667442798614502
10713 train 1:-3.7291414737701416 | 2:-4.690749645233154
10714 train 1:-3.7413318157196045 | 2:-4.655673980712891
10715 train 1:-3.4023852348327637 | 2:-4.37241268157959
10716 train 1:-3.594515800476074 | 2:-4.5780792236328125
10717 train 1:-3.599792957305908 | 2:-4.582609176635742
10718 train 1:-3.5343878269195557 | 2:-4.54897403717041
10719 train 1:-3.544588088989258 | 2:-4.5192952156066895
10720 train 1:-3.6668365001678467 | 2:-4.627328395843506
10721 train 1:-3.6479620933532715 | 2:-4.550431728363037
10722 train 1:-3.507878303527832 | 2:-4.501474857330322
10723 train 1:-3.7086055278778076 | 2:-4.754561424255371
10724 train 1:-3.6902670860290527 | 2:-4.65053653717041
10725 train 1:-3.552978992462158 | 2:-4.514491081237793
10726 train 1:-3.6457016468048096 | 2:-4.646921157836914
10727 train 1:-3.5848135948181152 | 2:-4.549312591552734
10728 train 1:-3.692222833633423 | 2:-4.662985801696777
10729 train 1:-3.903738498687744 | 2:-4.859088897705078
10730 train 1:-3.7535552978515625 | 2:-4.722001075744629
10731 train 1:-3.8938026428222656 | 2:-4.904350280761719
10732 train 1:-3.5747323036193848 | 2:-4.5047607421875
10733 train 1:-3.6930885314941406 | 2:-4.6566162109375
10734 train 1:-3.412626266479492 | 2:-4.381629943847656
10735 train 1:-3.7442479133605957 | 2:-4.761560440063477
10736 train 1:-3.749011993408203 | 2:-4.767899036407471
10737 train 1:-3.6156153678894043 | 2:-4.600891590118408
10738 train 1:-3.730891466140747 | 2:-4.720579147338867
10739 train 1:-3.784597396850586 | 2:-4.7686448097229
10740 train 1:-3.661702871322632 | 2:-4.604800224304199
10741 train 1:-3.7458200454711914 | 2:-4.820956230163574
10742 train 1:-3.7999515533447266 | 2:-4.7899651527404785
10743 train 1:-3.736015796661377 | 2:-4.738658905029297
10744 train 1:-3.672240734100342 | 2:-4.6663007736206055
10745 train 1:-3.894204616546631 | 2:-4.832187175750732
10746 train 1:-3.7726707458496094 | 2:-4.7594404220581055
10747 train 1:-3.7977192401885986 | 2:-4.7870330810546875
10748 train 1:-3.832085609436035 | 2:-4.811641216278076
10749 train 1:-3.7600083351135254 | 2:-4.718010425567627
10750 val 1:3.618877410888672 | 2:4.55625581741333
10750 train 1:-3.6763064861297607 | 2:-4.585407733917236
10751 train 1:-3.7579612731933594 | 2:-4.803682804107666
10752 train 1:-3.702548027038574 | 2:-4.642664909362793
10753 train 1:-3.5692336559295654 | 2:-4.572272300720215
10754 train 1:-3.691470146179199 | 2:-4.709476470947266
10755 train 1:-3.8173296451568604 | 2:-4.759058475494385
10756 train 1:-3.742863655090332 | 2:-4.719583511352539
10757 train 1:-3.7502384185791016 | 2:-4.67487907409668
10758 train 1:-3.6791741847991943 | 2:-4.724856376647949
10759 train 1:-3.503999710083008 | 2:-4.473666191101074
10760 train 1:-3.5755603313446045 | 2:-4.561117172241211
10761 train 1:-3.6221694946289062 | 2:-4.568220138549805
10762 train 1:-3.7231593132019043 | 2:-4.688616752624512
10763 train 1:-3.526618480682373 | 2:-4.518149375915527
10764 train 1:-3.648794174194336 | 2:-4.664908409118652
10765 train 1:-3.6548662185668945 | 2:-4.619683265686035
10766 train 1:-3.5932745933532715 | 2:-4.530137538909912
10767 train 1:-3.6936731338500977 | 2:-4.618920803070068
10768 train 1:-3.6944334506988525 | 2:-4.739128112792969
10769 train 1:-3.5298237800598145 | 2:-4.484489440917969
10770 train 1:-3.5996856689453125 | 2:-4.571812152862549
10771 train 1:-3.7013378143310547 | 2:-4.6757917404174805
10772 train 1:-3.8173179626464844 | 2:-4.800075531005859
10773 train 1:-3.4334893226623535 | 2:-4.452279567718506
10774 train 1:-3.839815139770508 | 2:-4.848090171813965
10775 train 1:-3.7953362464904785 | 2:-4.796902656555176
10776 train 1:-3.989633083343506 | 2:-4.955801963806152
10777 train 1:-3.9474003314971924 | 2:-4.942132949829102
10778 train 1:-3.6249494552612305 | 2:-4.589471340179443
10779 train 1:-3.550398826599121 | 2:-4.485896587371826
10780 train 1:-3.7112300395965576 | 2:-4.694928169250488
10781 train 1:-3.8588452339172363 | 2:-4.882903099060059
10782 train 1:-3.756922483444214 | 2:-4.727216720581055
10783 train 1:-3.7905044555664062 | 2:-4.76027774810791
10784 train 1:-3.7965445518493652 | 2:-4.720837593078613
10785 train 1:-3.691074848175049 | 2:-4.686620712280273
10786 train 1:-3.6995162963867188 | 2:-4.64752197265625
10787 train 1:-3.623417854309082 | 2:-4.583804130554199
10788 train 1:-3.733717918395996 | 2:-4.67656135559082
10789 train 1:-3.598513603210449 | 2:-4.618878364562988
10790 train 1:-3.579986095428467 | 2:-4.610479831695557
10791 train 1:-3.577528476715088 | 2:-4.5741868019104
10792 train 1:-3.6825106143951416 | 2:-4.656457901000977
10793 train 1:-3.536194086074829 | 2:-4.5089802742004395
10794 train 1:-3.640071392059326 | 2:-4.641953468322754
10795 train 1:-3.653628349304199 | 2:-4.698708534240723
10796 train 1:-3.4300994873046875 | 2:-4.427863597869873
10797 train 1:-3.6346373558044434 | 2:-4.618523597717285
10798 train 1:-3.6987786293029785 | 2:-4.64854621887207
10799 train 1:-3.5041494369506836 | 2:-4.465314865112305
10800 train 1:-3.594424247741699 | 2:-4.560638427734375
